date,valor
2015-11-10,99.99999999999999
2015-11-11,100.5594933528582
2015-11-12,99.85910555681647
2015-11-13,99.93805810480488
2015-11-16,100.33979316390221
2015-11-17,101.03044990122066
2015-11-18,101.02635934389993
2015-11-19,101.39392143946301
2015-11-23,101.29185086900326
2015-11-24,101.3676503075828
2015-11-25,100.68876587368433
2015-11-26,100.76214656958169
2015-11-27,100.16259188242617
2015-11-30,100.45487127616646
2015-12-01,99.93675273545524
2015-12-02,99.76658179594986
2015-12-03,99.30768707075507
2015-12-04,99.21816032771258
2015-12-07,99.10046097137524
2015-12-08,98.85216847918005
2015-12-09,99.24608822440823
2015-12-10,99.48723179362045
2015-12-11,99.17364431646646
2015-12-14,98.67529926849625
2015-12-15,99.34531521338185
2015-12-16,98.48487301958046
2015-12-17,98.6703813385925
2015-12-18,97.81381088094719
2015-12-21,97.78846950017251
2015-12-22,98.3569595547392
2015-12-23,98.76929641392765
2015-12-28,97.92379059565296
2015-12-29,98.27776216696832
2015-12-30,98.43136358505242
2016-01-04,97.1326047264211
2016-01-05,97.00656877861745
2016-01-06,96.24591137536187
2016-01-07,94.78366133479251
2016-01-08,94.16298063959064
2016-01-11,93.26125213545751
2016-01-12,93.33064682679279
2016-01-13,92.22391507990707
2016-01-14,92.41346745367302
2016-01-15,91.20148625728075
2016-01-18,91.12363344136938
2016-01-19,90.82789684590286
2016-01-20,89.867608724038
2016-01-21,90.87955725855068
2016-01-22,91.13279980821784
2016-01-26,90.1116332693949
2016-01-27,90.49360949205227
2016-01-28,90.64565320331327
2016-01-29,92.37807919363567
2016-02-01,92.55183329034787
2016-02-02,90.65625803865845
2016-02-03,90.92377294356065
2016-02-04,91.7829823568956
2016-02-05,91.1625975924926
2016-02-10,91.16005139763028
2016-02-11,90.28139223468632
2016-02-12,91.27730166475814
2016-02-15,92.01442521548114
2016-02-16,93.176290334432
2016-02-17,93.42051805290896
2016-02-18,93.7154117698878
2016-02-19,93.5191655837715
2016-02-22,94.6977775839211
2016-02-23,93.7962252455178
2016-02-24,93.89583007881069
2016-02-25,94.21638441142517
2016-02-26,94.4633832179858
2016-02-29,95.25687682214578
2016-03-01,96.18079427751451
2016-03-02,96.8196634224504
2016-03-03,97.8946177822303
2016-03-04,99.48971046615627
2016-03-07,99.88140611045822
2016-03-08,99.3504668175498
2016-03-09,98.6473453066383
2016-03-10,99.2192667134332
2016-03-11,99.42760678018355
2016-03-14,99.238373586136845
2016-03-15,98.96816782677922
2016-03-16,99.38737765230076
2016-03-17,101.53681095404924
2016-03-18,101.12568427725924
2016-03-21,101.74070067992264
2016-03-22,101.76308362452633
2016-03-23,101.08400658876049
2016-03-24,101.35559542852803
2016-03-28,102.11176218096656
2016-03-29,102.81479263007095
2016-03-30,102.75008036188403
2016-03-31,101.87027703600873
2016-04-01,101.79111210196174
2016-04-04,100.8109710511504
2016-04-05,100.99216337593296
2016-04-06,100.73430967644101
2016-04-07,100.7421617245376
2016-04-08,101.47980156630103
2016-04-11,100.37491838787813
2016-04-12,102.00529545182991
2016-04-13,104.13000287263762
2016-04-14,102.71614587047823
2016-04-15,102.85879592305591
2016-04-18,105.39898662401484
2016-04-19,104.72879429744685
2016-04-20,104.70187462034315
2016-04-22,104.4633233359481
2016-04-25,103.66280469396787
2016-04-26,104.53710916341136
2016-04-27,105.70127826135524
2016-04-28,105.07323388073597
2016-04-29,104.12980872635406
2016-05-02,104.87716436820705
2016-05-03,104.35495051954294
2016-05-04,103.97251279186096
2016-05-05,103.56290357486668
2016-05-06,103.48282947519735
2016-05-09,102.88932414868849
2016-05-10,104.0824851189144
2016-05-11,103.9577771453555
2016-05-12,104.70736097683286
2016-05-13,104.20790729809963
2016-05-16,104.52348421339555
2016-05-17,103.67959262264341
2016-05-18,104.07693170762684
2016-05-19,103.71573611210596
2016-05-20,103.17403263699153
2016-05-23,103.07884650503689
2016-05-24,103.75306702972557
2016-05-25,104.19911236241511
2016-05-27,104.34719824966909
2016-05-30,104.57500887910199
2016-05-31,104.14357301331604
2016-06-01,104.41038427618386
2016-06-02,105.1102181835338
2016-06-03,104.97362239070998
2016-06-06,104.85998184666754
2016-06-07,104.34603435572913
2016-06-08,104.94434333616357
2016-06-09,104.77635106343351
2016-06-10,103.73367158916858
2016-06-13,103.99139597999309
2016-06-14,103.08878891676648
2016-06-15,103.18339640955197
2016-06-16,103.68939351887093
2016-06-17,103.08620984545382
2016-06-20,103.61203006587188
2016-06-21,104.13811844698068
2016-06-22,103.27738996568002
2016-06-23,104.36135927697035
2016-06-24,102.38758429405294
2016-06-27,101.45569367776186
2016-06-28,101.85877881644195
2016-06-29,102.41034477085334
2016-06-30,102.8823196609844
2016-07-01,103.91918862576915
2016-07-04,103.90824061474734
2016-07-05,104.04136719974449
2016-07-06,104.56565100525285
2016-07-07,104.90915256533714
2016-07-08,105.74034011850452
2016-07-11,106.50524575636612
2016-07-12,106.73657139857337
2016-07-13,106.77882595567712
2016-07-14,107.468660846368
2016-07-15,108.06784612701776
2016-07-18,108.85060481547703
2016-07-19,109.31760101473589
2016-07-20,109.54755222479633
2016-07-21,109.85094396984749
2016-07-22,110.07327032860549
2016-07-25,110.43424070337159
2016-07-26,110.18988469882723
2016-07-27,110.29983986098412
2016-07-28,110.63825969232897
2016-07-29,110.58357122413399
2016-08-01,110.3155602188541
2016-08-02,109.80764333178473
2016-08-03,110.29102451047439
2016-08-04,110.3951678811793
2016-08-05,110.42833102536919
2016-08-08,110.44004840138865
2016-08-09,110.27755091452455
2016-08-10,109.46248223255401
2016-08-11,110.61379104862178
2016-08-12,111.13664800999456
2016-08-15,111.88225835048607
2016-08-16,111.50285310991717
2016-08-17,111.72562331130919
2016-08-18,112.00031270571998
2016-08-19,111.84379807638805
2016-08-22,110.88659114194886
2016-08-23,111.1566791874007
2016-08-24,110.94206381292736
2016-08-25,111.08487410064114
2016-08-26,111.53174907384224
2016-08-29,112.11066025325098
2016-08-30,112.09724336238622
2016-08-31,111.37703001712191
2016-09-01,111.61815380197609
2016-09-02,113.08878567633376
2016-09-05,113.0488658009591
2016-09-06,113.01102103639224
2016-09-08,113.29700725296607
2016-09-09,111.5275173745473
2016-09-12,111.99130446728228
2016-09-13,111.08375648694803
2016-09-14,111.45871563723011
2016-09-15,111.97058271870566
2016-09-16,110.9491123879345
2016-09-19,111.33096256634562
2016-09-20,111.39546801994354
2016-09-21,111.73043616312843
2016-09-22,112.6068697528701
2016-09-23,112.88478749525973
2016-09-26,112.00256220081789
2016-09-27,112.50329451347994
2016-09-28,113.28789759771806
2016-09-29,112.66903941308504
2016-09-30,112.98299611913004
2016-10-03,113.11031988147714
2016-10-04,113.28623795126373
2016-10-05,113.66965177723644
2016-10-06,114.23504686501317
2016-10-07,114.3487343607743
2016-10-10,114.83808996085895
2016-10-11,113.83546022725118
2016-10-13,113.79497172368954
2016-10-14,114.62166244396337
2016-10-17,115.26264166807334
2016-10-18,116.20709034403353
2016-10-19,115.77606145008573
2016-10-20,115.91405824789584
2016-10-21,115.9139831945218
2016-10-24,116.2799910015221
2016-10-25,115.96808139519464
2016-10-26,116.40599871821452
2016-10-27,116.78251645895375
2016-10-28,117.3802579221797
2016-10-31,117.93104014737705
2016-11-01,117.03249869257584
2016-11-03,115.64116850005894
2016-11-04,115.26798950730216
2016-11-07,117.28387122745602
2016-11-08,117.03646868397058
2016-11-09,117.22747862487604
2016-11-10,117.34276363002431
2016-11-11,115.73709651885167
2016-11-14,116.38790165665625
2016-11-16,117.13924333731583
2016-11-17,116.38201875342132
2016-11-18,116.16004352067802
2016-11-21,116.62804994052787
2016-11-22,117.59975478890178
2016-11-23,117.87625585416595
2016-11-24,117.33498778114256
2016-11-25,117.8180493971173
2016-11-28,118.5049887510644
2016-11-29,117.54293632958735
2016-11-30,117.93955130441188
2016-12-01,117.00350006009856
2016-12-02,117.62095886280287
2016-12-05,116.71373902450422
2016-12-06,117.69917724936465
2016-12-07,118.16583868555048
2016-12-08,118.39305454915538
2016-12-09,118.00260752023388
2016-12-12,116.73055528944192
2016-12-13,117.15583552114526
2016-12-14,116.33634829392817
2016-12-15,116.63037264054206
2016-12-16,116.66932349719391
2016-12-19,115.57640043915455
2016-12-20,115.89934380472253
2016-12-21,115.7233061630212
2016-12-22,115.46899160948828
2016-12-23,115.46679933642727
2016-12-26,116.7317306782101
2016-12-27,116.11394478236883
2016-12-28,116.49663915356865
2016-12-29,116.71930899811605
2017-01-02,117.66355840529742
2017-01-03,118.10979795813878
2017-01-04,117.975028218353
2017-01-05,117.86769089537006
2017-01-06,118.33410102334398
2017-01-09,117.74091689453292
2017-01-10,118.20240760735012
2017-01-11,118.39723547665847
2017-01-12,119.57744344431728
2017-01-13,119.94755648057193
2017-01-16,120.6834675525575
2017-01-17,120.40865840310119
2017-01-18,120.38009802081766
2017-01-19,120.31891156352475
2017-01-20,120.51444605181047
2017-01-23,121.32218426292732
2017-01-24,121.66757554924
2017-01-26,122.11803664896972
2017-01-27,121.5697090881307
2017-01-30,120.0187318424154
2017-01-31,120.49091919811679
2017-02-01,120.54969755979502
