date,valor
2021-12-27,100
2021-12-28,100.0355486769725
2021-12-29,100.3065192367659
2021-12-30,100.22617165834195
2022-01-03,100.15895225366776
2022-01-04,100.07145004488522
2022-01-05,99.21442904454054
2022-01-06,99.17884453122635
2022-01-07,99.153136537368
2022-01-10,99.05584508195888
2022-01-11,99.34433220118956
2022-01-12,99.54582585817789
2022-01-13,99.26349095129875
2022-01-14,99.60467728396137
2022-01-17,99.75413746078127
2022-01-18,99.61348642600777
2022-01-19,99.31099027389067
2022-01-20,99.10478228927013
2022-01-21,98.84890999805447
2022-01-24,98.7061652513762
2022-01-25,98.86395285216439
2022-01-26,98.8962516699082
2022-01-27,98.87607126899961
2022-01-28,99.10751960694704
2022-01-31,99.37390086933664
2022-02-01,99.57126008834638
2022-02-02,99.82233905930823
2022-02-03,99.71146953229045
2022-02-04,99.81800796454624
2022-02-07,99.28435466250042
2022-02-08,99.55035749529344
2022-02-09,99.37452378820892
2022-02-10,99.29043672713541
2022-02-11,99.04952041799297
2022-02-14,98.80096440706868
2022-02-15,99.06341012334704
2022-02-16,99.08240346782942
2022-02-17,98.62568626449828
2022-02-18,98.32157943909922
2022-02-21,97.33926783120573
2022-02-22,97.50402919023584
2022-02-23,96.79861217970867
2022-02-24,96.60836348728328
2022-02-25,98.41754213728655
2022-03-02,98.86088063308938
2022-03-03,98.59678319907952
2022-03-04,98.32726356418435
2022-03-07,97.32919743597404
2022-03-08,97.15704035627427
2022-03-09,97.88749481651892
2022-03-10,97.74733196409547
2022-03-11,97.4461536130618
2022-03-14,97.04311701031173
2022-03-15,97.32796307697674
2022-03-16,97.9788066758129
2022-03-17,98.27658807199819
2022-03-18,99.02797986145886
2022-03-21,99.07016036500929
2022-03-22,99.19973304086348
2022-03-23,98.8156083495901
2022-03-24,99.24965481194648
2022-03-25,99.23279317831586
2022-03-28,99.4174598863273
2022-03-29,99.88001251390997
2022-03-30,100.02381361983532
2022-03-31,99.7517706968531
2022-04-01,99.28296241957423
2022-04-04,99.21969651633458
2022-04-05,98.56868253489053
2022-04-06,98.60107057958635
2022-04-07,99.22376024075884
2022-04-08,98.87934266198897
2022-04-11,98.2201596434645
2022-04-12,97.94555383627673
2022-04-13,98.07115691445571
2022-04-14,97.8763811241043
2022-04-18,97.59717508618773
2022-04-19,97.88907824197466
2022-04-20,97.69992611538669
2022-04-22,97.02557129003748
2022-04-25,97.4205953334063
2022-04-26,96.84167687187141
2022-04-27,97.03804744487961
2022-04-28,97.33099365263934
2022-04-29,96.36412262953301
2022-05-02,96.65603182974897
2022-05-03,96.64761962912097
2022-05-04,97.26637965721316
2022-05-05,96.88486561412743
2022-05-06,96.58839547523544
2022-05-09,95.89106650835672
2022-05-10,95.79254645521704
2022-05-11,95.77958913336049
2022-05-12,95.84189429380989
2022-05-13,96.15122105019998
2022-05-16,96.37504853682873
2022-05-17,97.10303446015953
2022-05-18,95.41064001940359
2022-05-19,95.28586906438187
2022-05-20,95.37796792341129
2022-05-23,95.94616626376865
2022-05-24,95.98681487225485
2022-05-25,96.09128007679138
2022-05-26,96.49410924357792
2022-05-27,96.89061765670651
2022-05-30,97.05902412774003
2022-05-31,96.94342275933491
2022-06-01,97.09840399403501
2022-06-02,97.58337179595932
2022-06-03,97.0829665668677
2022-06-06,97.11939971071462
2022-06-07,97.43208663581605
2022-06-08,97.13368185386022
2022-06-09,96.66998214203876
2022-06-10,95.9288522936939
2022-06-13,95.09137910607916
2022-06-14,94.97957819726705
2022-06-15,95.11053058777611
2022-06-17,94.56254526465614
2022-06-20,94.89047448241196
2022-06-21,94.95376510693924
2022-06-22,95.03921045324589
2022-06-23,95.29101499249488
2022-06-24,95.947306430422
2022-06-27,96.21945461964577
2022-06-28,96.10183279784455
2022-06-29,95.73021466196481
2022-06-30,95.57249233069345
2022-07-01,96.46496271117755
2022-07-04,96.05375278295361
2022-07-05,95.91421172827677
2022-07-06,96.2410703347843
2022-07-07,96.99568450774947
2022-07-08,96.72962798114929
2022-07-11,96.38192386918759
2022-07-12,96.24672923383669
2022-07-13,96.02113703688275
2022-07-14,95.74814331265934
2022-07-15,96.03038618143188
2022-07-18,96.05852851334745
2022-07-19,96.67939845924782
2022-07-20,97.19857045217172
2022-07-21,97.63946894752772
2022-07-22,97.46152525773631
2022-07-25,97.18003991543507
2022-07-26,96.78343003774711
2022-07-27,97.26957149437486
2022-07-28,97.57823796372715
2022-07-29,98.14707002158184
2022-08-01,97.87224502090353
2022-08-02,98.35584133135046
2022-08-03,98.8707145721223
2022-08-04,98.96155013822928
2022-08-05,98.80005055698811
2022-08-08,99.03947004516239
2022-08-09,99.07429785368996
2022-08-10,99.54921013760038
2022-08-11,99.90353960974008
2022-08-12,100.58337448107683
2022-08-15,101.23014005975602
2022-08-16,101.38784068918507
2022-08-17,101.53676521564222
2022-08-18,101.64946689611723
2022-08-19,101.0773659229521
2022-08-22,100.59765504556925
2022-08-23,100.65374530814348
2022-08-24,100.79703841119738
2022-08-25,101.06546500432576
2022-08-26,99.99308319812414
2022-08-29,100.03302072747044
2022-08-30,99.86411696073267
2022-08-31,100.11062489189162
2022-09-01,100.27676494173801
2022-09-02,100.2035900858521
2022-09-05,100.35068609309188
2022-09-06,100.09121381964269
2022-09-08,100.42862995004455
2022-09-09,100.95022070145411
2022-09-12,101.49865433880925
2022-09-13,100.53420826485768
2022-09-14,100.47609268518517
2022-09-15,100.34771199806517
2022-09-16,100.09656703805888
2022-09-19,100.31469438779787
2022-09-20,100.33398733956824
2022-09-21,99.8509117666166
2022-09-22,100.08239997187684
2022-09-23,99.84644090815047
2022-09-26,99.60156565481623
2022-09-27,99.37690106668812
2022-09-28,99.81398192755096
2022-09-29,99.20334506810526
2022-09-30,99.59409087740812
2022-10-03,100.4499617890466
2022-10-04,100.98918564448417
2022-10-05,101.1039923493081
2022-10-06,101.16936383054515
2022-10-07,100.54348222176691
2022-10-10,100.22281686896498
2022-10-11,100.1727336033739
2022-10-13,100.43587974088874
2022-10-14,99.84701732405841
2022-10-17,100.51385545783543
2022-10-18,100.9172679268866
2022-10-19,101.0385089051842
2022-10-20,100.7843332715598
2022-10-21,101.68354009288203
2022-10-24,101.6683597603126
2022-10-25,101.61207837161703
2022-10-26,101.54828000915758
2022-10-27,101.47977930714087
2022-10-28,102.43324934921961
2022-10-31,101.64752201947707
2022-11-01,101.55958268697655
2022-11-03,100.9428022794676
2022-11-04,101.21682352828215
2022-11-07,101.26085947354514
2022-11-08,101.48936547653268
2022-11-09,100.72215844860466
2022-11-10,101.63385515046943
2022-11-11,101.86764429954943
2022-11-14,101.88612518437813
2022-11-16,101.51417680469147
2022-11-17,101.13041674019377
2022-11-18,101.14552885871822
2022-11-21,100.77055206946577
2022-11-22,101.32554655076598
2022-11-23,101.14308371606026
2022-11-24,101.85836101440715
2022-11-25,101.5296266280129
2022-11-28,101.01786715977981
2022-11-29,101.13323420170278
2022-11-30,101.71043408986266
2022-12-01,101.43177991922678
2022-12-02,102.03156224322376
2022-12-05,101.39155983832713
2022-12-06,101.1818665798888
2022-12-07,100.81111778886853
2022-12-08,100.60237455771086
2022-12-09,100.59395222910979
2022-12-12,100.6355532977153
2022-12-13,100.30308075529334
2022-12-14,100.10472445706151
2022-12-15,99.527029414145
2022-12-16,99.08280860839183
2022-12-19,99.13469085775336
2022-12-20,99.31664008127952
2022-12-21,99.84378931250778
2022-12-22,99.72318364880857
2022-12-23,100.14488520868176
