date,BOVA11.SA,IVVB11.SA,XFIX11.SA,^BVSP,selic_rate,LFT.SIM
2016-07-13,0.006659027111421523,-0.006835269850583803,5.560390677883387e-4,0.006303450309643077,0.052531,5.2531e-4
2016-07-14,0.013230027687737511,0.0019270390462218234,0.0037330562737090123,0.016172753580717236,0.052531,5.2531e-4
2016-07-15,0.006342103128464505,0.0028849990634889355,0.007119386637459035,0.0017483462807086347,0.052531,5.2531e-4
2016-07-18,0.017238188916109065,-0.0041096308459974695,0.007063083735188158,0.016301414228651723,0.052531,5.2531e-4
2016-07-19,0.003097634213496292,1.3758097180649465e-4,0.008971643199173984,0.003788683520997038,0.052531,5.2531e-4
2016-07-20,-0.0014531883281765356,0.0022005730177976357,0.005539775233323274,-0.002116476771667486,0.052531,5.2531e-4
2016-07-21,-7.276862768611503e-4,0.006587013989944879,0.003029505512179398,0.0011135070168617478,0.052531,5.2531e-4
2016-07-22,0.002184579122848751,-0.002726611484698882,0.005830801793554663,0.006373475044578969,0.052531,5.2531e-4
2016-07-25,9.08251367002455e-4,0.0057416016429845396,0.003553561387338089,-0.0022630784884740685,0.052531,5.2531e-4
2016-07-26,-9.074271950121338e-4,-0.004349594891281949,-0.0017098361792092787,-0.001582473229827852,0.052531,5.2531e-4
2016-07-27,0,-0.0016382627519730963,0.004148825367434217,0.0012327633270521332,0.052531,5.2531e-4
2016-07-28,-9.08251367002455e-4,0.010939465086885702,4.494718705523315e-4,-0.003271595166482011,0.052531,5.2531e-4
2016-07-29,0.012363641912287004,-0.015961048293045565,-8.639806468335731e-5,0.011311698166481365,0.052531,5.2531e-4
2016-08-01,-0.011494241848790776,0.006185525061748187,-5.760368663595417e-4,-0.009632163048789,0.052531,5.2531e-4
2016-08-02,-0.011627895694091173,-0.006830601377668555,0.004034582132564912,-0.01046585383043197,0.052531,5.2531e-4
2016-08-03,0.01636028243905563,-0.004539122634284132,2.755453501721572e-4,0.016292154837790784,0.052531,5.2531e-4
2016-08-04,0.009585797983736821,-0.013679776918494313,0.0044189890271337795,0.009057939275014526,0.052531,5.2531e-4
2016-08-05,5.37419911517123e-4,0,3.0853969305999485e-4,0.0011633156231551922,0.052531,5.2531e-4
2016-08-08,3.5811026517640343e-4,-0.001821200033903625,0.0013937123012246477,-4.5091136123198705e-4,0.052531,5.2531e-4
2016-08-09,0.0010739462043694026,-0.004912259285910103,-0.0012206529923109999,9.369306844799752e-4,0.052531,5.2531e-4
2016-08-10,-0.01430358005892085,-0.008462601709565365,1.9988349647648285e-4,-0.013330097592262002,0.052531,5.2531e-4
2016-08-11,0.024668974859464177,0.00853482856436516,-0.00153594043520211,0.024244553759662724,0.052531,5.2531e-4
2016-08-12,3.539855279208748e-4,0.013258036555452213,0.0022931582679506235,-3.4305317324179185e-5,0.052531,5.2531e-4
2016-08-15,0.012918127386590816,0.005567950254306009,0.0015062560977696648,0.014545953549006896,0.052531,5.2531e-4
2016-08-16,-0.004716988991026572,-0.004983397300626358,-7.918738926583346e-4,-0.004920028404287735,0.052531,5.2531e-4
2016-08-17,0.008952050388018273,0.005564851713456109,-0.007753971059443199,0.007968736725851633,0.052531,5.2531e-4
2016-08-18,-0.0024356191851665487,0.011621527137127607,-2.8730018272304925e-5,-0.0026633403007214618,0.052531,5.2531e-4
2016-08-19,1.7436905313217288e-4,-0.010667483306787351,0.004619919668561012,-0.0011324071257140522,0.052531,5.2531e-4
2016-08-22,-0.022667816419335463,-6.911172918748765e-4,-7.721654378749498e-4,-0.02230156178615539,0.052531,5.2531e-4
2016-08-23,-8.920470605018327e-4,0.010236517559796932,-6.010372185143442e-4,0.004136307782835136,0.052531,5.2531e-4
2016-08-24,-0.0017856870378766265,-0.006435728174164601,0.0016037298173467995,-0.005205101689072733,0.052531,5.2531e-4
2016-08-25,0.002862251217256917,-0.0012403023831133453,0.0017955887987282093,6.930247063308137e-5,0.052531,5.2531e-4
2016-08-26,-0.0017838438524548916,0.011315022506029226,0.003813068321279589,-1.0394650220024726e-4,0.052531,5.2531e-4
2016-08-29,0.01590420665134329,-0.0040933694639134766,0.002325779761735536,0.015489638921616145,0.052531,5.2531e-4
2016-08-30,7.036221037992618e-4,-0.0013700298266583477,7.942631507296127e-5,-5.971677188193469e-4,0.052531,5.2531e-4
2016-08-31,-0.016874654504695497,-0.004664512837668,0.002456347360419331,-0.011506615450277424,0.052531,5.2531e-4
2016-09-01,0.00572143202356834,0.005237728979099687,-0.0037349118051507313,0.005785737724737006,0.052531,5.2531e-4
2016-09-02,0.026666666666666616,0.003839281202868694,0.007554629056352846,0.023696682464454888,0.052531,5.2531e-4
2016-09-05,-0.0012121159276921034,1.3662254276125552e-4,1.0711406520425015e-4,-8.387010198603884e-4,0.052531,5.2531e-4
2016-09-06,0.007628270186910813,-0.008877376605330056,-0.0013641488162345894,0.009451700634590221,0.052531,5.2531e-4
2016-09-08,0.002925016978094108,0.0012402365669512694,0.003166664785106965,0.0017129837516007829,0.052531,5.2531e-4
2016-09-09,-0.03825698245344,-0.004541726044899441,-0.001772461019924565,-0.03705671403904898,0.052531,5.2531e-4
2016-09-12,0.011594678830873617,0.0027650621205475012,-0.0019108926518004443,0.01010344827586196,0.052531,5.2531e-4
2016-09-13,-0.02715572104371622,0.007996716404471416,-0.0023324767740661168,-0.03012665141842763,0.052531,5.2531e-4
2016-09-14,1.812966569227914e-4,0.0069758190667865705,0.0035153861830039546,0.004188592245824685,0.052531,5.2531e-4
2016-09-15,0.015585367988316223,-0.0013584093966944044,-0.0010379471211070523,0.014896861143728346,0.052531,5.2531e-4
2016-09-16,-0.011420402912076133,-0.01618600199057474,-0.0011801975277967447,-0.01431556407466883,0.052531,5.2531e-4
2016-09-19,0.0019855016719252383,0.004838911451137573,0.0037200361827227635,0.004730203223545892,0.052531,5.2531e-4
2016-09-20,0.007025819062120409,-0.006741852802862991,2.70364654327393e-4,0.0067306015693111565,0.052531,5.2531e-4
2016-09-21,0.013416815376164015,-0.005679507525188976,-1.1262149043278491e-4,0.01139670223084388,0.052531,5.2531e-4
2016-09-22,0.009002617966395343,0.012259750595960073,0.0032326008357457248,0.010275028256327756,0.052531,5.2531e-4
2016-09-23,0.0019244333562842275,-4.12970096051013e-4,0.005293589311777369,-0.005034410279011414,0.052531,5.2531e-4
2016-09-26,-0.017635797593110514,-0.007572565650033836,0.0015858568373323667,-0.010954563265584305,0.052531,5.2531e-4
2016-09-27,0.006932158122664456,0.0018035134588740842,0.004203671801390474,0.0056499121507562755,0.052531,5.2531e-4
2016-09-28,0.016769583806775623,0.0023542192369570003,0.001176986581242545,0.01668322428145652,0.052531,5.2531e-4
2016-09-29,-0.01979165659458526,6.908407523522619e-4,0.0036987129366228277,-0.01693173394433589,0.052531,5.2531e-4
2016-09-30,0.0017712059943313374,0.0033135146038703045,0.0033425414364640638,2.742026700484068e-4,0.052531,5.2531e-4
2016-10-03,0.017503497873623264,-0.01775149233564466,2.8633572864178447e-4,0.01874346805557936,0.052531,5.2531e-4
2016-10-04,-0.0013900611193389256,0.011487807878627354,-0.003209345084417392,-0.002051765022451746,0.052531,5.2531e-4
2016-10-05,0.012528230219464254,-0.007202169875978992,0.0027557794051049633,0.015419875629855584,0.052531,5.2531e-4
2016-10-06,0.011685862196663788,0.0034877231994367985,-4.5160899472929117e-4,0.006472599329505169,0.052531,5.2531e-4
2016-10-07,0.005945342197531289,-0.004587819124907466,4.0773371682334414e-4,0.00766770001978756,0.052531,5.2531e-4
2016-10-10,0.008949658364944213,5.586720164778569e-4,0.002489466582215716,0.009147588734883527,0.052531,5.2531e-4
